otu	sample	abundance	participant_id	study_week	semester	supplement_consumed	frequency	final_weight	phylum	class	order	family	genus
sv-1:U422-1_S251_L001_001	U526_6	0.16819571865443425	U526	week3	Winter2018	BRMPS	2xdaily	0.43	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U509_6	0.1657271702367531	U509	week3	Winter2018	BRMPS	2xdaily	0.37	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_4	0.16526946107784432	U202	week1	Winter2016	BRMPS	2xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U545_4	0.16279069767441862	U545	week3	Winter2018	BRMPS	2xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U509_5	0.15292841648590022	U509	week3	Winter2018	BRMPS	2xdaily	0.43	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_2	0.15188335358444716	U202	week1	Winter2016	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U227_3	0.15170278637770898	U227	week1	Fall2016	BRMPS	1xdaily	0.13	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U509_3	0.14620535714285715	U509	week1	Winter2018	BRMPS	2xdaily	0.4	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U502_4	0.14543404735062007	U502	week3	Winter2018	BRMPS	2xdaily	0.22	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_3	0.14131736526946106	U202	week1	Winter2016	BRMPS	2xdaily	0.49	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_1	0.13679745493107104	U516	week1	Winter2018	BRMPS	2xdaily	0.37	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U502_5	0.12896174863387977	U502	week3	Winter2018	BRMPS	2xdaily	0.19	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U511_1	0.12793427230046947	U511	week1	Winter2018	BRMPS	2xdaily	0.33	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U282_6	0.12714429868819374	U282	week3	Fall2016	BRMPS	1xdaily	0.45	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_2	0.12585034013605442	U516	week1	Winter2018	BRMPS	2xdaily	0.34	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U227_2	0.12381951731374606	U227	week1	Fall2016	BRMPS	1xdaily	0.57	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U282_4	0.12373225152129817	U282	week3	Fall2016	BRMPS	1xdaily	0.55	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_1	0.12360939431396786	U202	week1	Winter2016	BRMPS	2xdaily	0.45	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U227_5	0.11957671957671957	U227	week3	Fall2016	BRMPS	1xdaily	0.78	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U268_6	0.11710794297352342	U268	week3	Fall2016	BRMPS	1xdaily	0.19	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U511_3	0.11664779161947905	U511	week1	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U524_2	0.113107822410148	U524	week1	Winter2018	BRMPS	2xdaily	0.25	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U524_1	0.11159737417943107	U524	week1	Winter2018	BRMPS	2xdaily	0.38	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U227_4	0.10939112487100103	U227	week3	Fall2016	BRMPS	1xdaily	0.64	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U511_5	0.10689170182841069	U511	week3	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U162_6	0.10509554140127389	U162	week3	Winter2016	BRMPS	2xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_3	0.10222222222222223	U516	week1	Winter2018	BRMPS	2xdaily	0.34	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U532_3	0.09933774834437085	U532	week1	Winter2018	BRMPS	2xdaily	0.38	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U524_5	0.09455292908530319	U524	week3	Winter2018	BRMPS	2xdaily	0.12	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U524_6	0.09193054136874361	U524	week3	Winter2018	BRMPS	2xdaily	0.1	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_2	0.0916030534351145	U546	week1	Winter2018	BRMPS	2xdaily	0.31	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_6	0.08757637474541752	U516	week3	Winter2018	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_3	0.08663101604278074	U546	week1	Winter2018	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U511_4	0.08661417322834646	U511	week3	Winter2018	BRMPS	2xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U276_5	0.08660508083140878	U276	week3	Fall2016	BRMPS	1xdaily	0.5	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_8	0.0860566448801743	U202	week3	Winter2016	BRMPS	2xdaily	0.53	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U511_6	0.08485639686684072	U511	week3	Winter2018	BRMPS	2xdaily	0.4	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U162_5	0.08465608465608465	U162	week3	Winter2016	BRMPS	2xdaily	0.69	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_1	0.08446298227320125	U546	week1	Winter2018	BRMPS	2xdaily	0.36	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U271_6	0.08324324324324324	U271	week3	Fall2016	BRMPS	1xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U296_5	0.08206686930091185	U296	week3	Fall2016	BRMPS	1xdaily	0.54	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U524_4	0.08205128205128205	U524	week3	Winter2018	BRMPS	2xdaily	0.18	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_4	0.08105022831050228	U546	week3	Winter2018	BRMPS	2xdaily	0.29	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_5	0.0802407221664995	U516	week3	Winter2018	BRMPS	2xdaily	0.45	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U516_4	0.08016032064128256	U516	week3	Winter2018	BRMPS	2xdaily	0.4	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U271_3	0.0783132530120482	U271	week1	Fall2016	BRMPS	1xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_5	0.07632743362831858	U202	week3	Winter2016	BRMPS	2xdaily	0.5	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_6	0.0706401766004415	U546	week3	Winter2018	BRMPS	2xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U546_5	0.07027649769585254	U546	week3	Winter2018	BRMPS	2xdaily	0.23	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U532_2	0.06965174129353234	U532	week1	Winter2018	BRMPS	2xdaily	0.35	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U250_2	0.06877113866967305	U250	week1	Fall2016	BRMPS	1xdaily	0.47	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U162_8	0.06871035940803383	U162	week3	Winter2016	BRMPS	2xdaily	0.87	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_6	0.06766917293233082	U202	week3	Winter2016	BRMPS	2xdaily	0.5	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U129_5	0.06444906444906445	U129	week3	Winter2016	BRMPS	2xdaily	0.73	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U202_7	0.060445387062566275	U202	week3	Winter2016	BRMPS	2xdaily	0.5	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U296_3	0.05851619644723093	U296	week1	Fall2016	BRMPS	1xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U271_5	0.055381400208986416	U271	week3	Fall2016	BRMPS	1xdaily	0.46	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U532_5	0.052121212121212124	U532	week3	Winter2018	BRMPS	2xdaily	0.33	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U162_1	0.05155746509129968	U162	week1	Winter2016	BRMPS	2xdaily	0.88	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U296_1	0.0509683995922528	U296	week1	Fall2016	BRMPS	1xdaily	0.45	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U282_5	0.04833836858006042	U282	week3	Fall2016	BRMPS	1xdaily	0.44	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_6	0.04783599088838269	U574	week3	Winter2018	BRMPS	2xdaily	0.26	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_4	0.04395604395604396	U574	week3	Winter2018	BRMPS	2xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U532_1	0.039361702127659576	U532	week1	Winter2018	BRMPS	2xdaily	0.36	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U271_2	0.03699421965317919	U271	week1	Fall2016	BRMPS	1xdaily	0.57	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_2	0.03678929765886288	U574	week1	Winter2018	BRMPS	2xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U532_4	0.03481392557022809	U532	week3	Winter2018	BRMPS	2xdaily	0.47	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_5	0.032362459546925564	U574	week3	Winter2018	BRMPS	2xdaily	0.4	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_3	0.02973568281938326	U574	week1	Winter2018	BRMPS	2xdaily	0.35	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U282_2	0.027972027972027972	U282	week1	Fall2016	BRMPS	1xdaily	0.23	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U162_2	0.02531645569620253	U162	week1	Winter2016	BRMPS	2xdaily	0.77	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-1:U422-1_S251_L001_001	U574_1	0.01810436634717785	U574	week1	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
sv-186:U135-7_S140_L001_001	U529_2	0.04673913043478261	U529	week1	Winter2018	BRMPS	2xdaily	0.56	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U529_1	0.0405982905982906	U529	week1	Winter2018	BRMPS	2xdaily	0.41	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_6	0.03506907545164718	U153	week3	Winter2016	BRMPS	2xdaily	0.44	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_8	0.034782608695652174	U153	week3	Winter2016	BRMPS	2xdaily	0.44	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U529_4	0.03441084462982273	U529	week3	Winter2018	BRMPS	2xdaily	0.46	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U529_3	0.027892561983471075	U529	week1	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U529_6	0.027168234064785787	U529	week3	Winter2018	BRMPS	2xdaily	0.59	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U529_5	0.02631578947368421	U529	week3	Winter2018	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U248_5	0.023872679045092837	U248	week3	Fall2016	BRMPS	1xdaily	0.51	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_1	0.023784901758014478	U153	week1	Winter2016	BRMPS	2xdaily	0.49	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U286_6	0.021739130434782608	U286	week3	Fall2016	BRMPS	1xdaily	0.66	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_5	0.021715526601520086	U153	week3	Winter2016	BRMPS	2xdaily	0.44	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_3	0.021087680355160933	U153	week1	Winter2016	BRMPS	2xdaily	0.48	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U286_1	0.020022246941045607	U286	week1	Fall2016	BRMPS	1xdaily	0.79	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U248_3	0.018469656992084433	U248	week1	Fall2016	BRMPS	1xdaily	0.74	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U223_1	0.018411967779056387	U223	week1	Fall2016	BRMPS	1xdaily	1	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_2	0.018008474576271187	U153	week1	Winter2016	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U530_1	0.016304347826086956	U530	week1	Winter2018	BRMPS	2xdaily	0.34	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_1	0.015940488841657812	U188	week1	Winter2016	BRMPS	2xdaily	0.34	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U511_5	0.015471167369901548	U511	week3	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U248_4	0.015286624203821656	U248	week3	Fall2016	BRMPS	1xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U153_4	0.015151515151515152	U153	week1	Winter2016	BRMPS	2xdaily	0.35	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U511_2	0.014994232987312572	U511	week1	Winter2018	BRMPS	2xdaily	0.41	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U286_3	0.014941302027748132	U286	week1	Fall2016	BRMPS	1xdaily	0.56	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_6	0.014317180616740088	U131	week3	Winter2016	BRMPS	2xdaily	0.6	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U530_3	0.01406926406926407	U530	week1	Winter2018	BRMPS	2xdaily	0.19	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U248_2	0.013227513227513227	U248	week1	Fall2016	BRMPS	1xdaily	0.53	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_7	0.012917115177610334	U131	week3	Winter2016	BRMPS	2xdaily	0.53	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_3	0.01288936627282492	U188	week1	Winter2016	BRMPS	2xdaily	0.33	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U502_6	0.012861736334405145	U502	week3	Winter2018	BRMPS	2xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U511_3	0.01245753114382786	U511	week1	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U530_2	0.011840688912809472	U530	week1	Winter2018	BRMPS	2xdaily	NA	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_3	0.011752136752136752	U131	week1	Winter2016	BRMPS	2xdaily	0.49	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_2	0.011652542372881356	U188	week1	Winter2016	BRMPS	2xdaily	0.54	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U545_3	0.011350737797956867	U545	week1	Winter2018	BRMPS	2xdaily	0.42	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_6	0.01088139281828074	U188	week3	Winter2016	BRMPS	2xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U286_2	0.010706638115631691	U286	week1	Fall2016	BRMPS	1xdaily	0.6	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U286_4	0.010660980810234541	U286	week3	Fall2016	BRMPS	1xdaily	0.66	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U223_3	0.010416666666666666	U223	week1	Fall2016	BRMPS	1xdaily	0.65	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U223_2	0.010332950631458095	U223	week1	Fall2016	BRMPS	1xdaily	0.79	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U268_1	0.010214504596527068	U268	week1	Fall2016	BRMPS	1xdaily	0.27	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_7	0.009879253567508232	U188	week3	Winter2016	BRMPS	2xdaily	0.44	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_5	0.009656652360515022	U131	week3	Winter2016	BRMPS	2xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U248_1	0.00938337801608579	U248	week1	Fall2016	BRMPS	1xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U511_4	0.009186351706036745	U511	week3	Winter2018	BRMPS	2xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_4	0.008928571428571428	U131	week1	Winter2016	BRMPS	2xdaily	0.54	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U188_4	0.008620689655172414	U188	week1	Winter2016	BRMPS	2xdaily	0.39	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U502_1	0.008611410118406888	U502	week1	Winter2018	BRMPS	2xdaily	0.25	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_2	0.00857449088960343	U131	week1	Winter2016	BRMPS	2xdaily	0.41	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U271_3	0.008433734939759036	U271	week1	Fall2016	BRMPS	1xdaily	0.52	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U131_8	0.008412197686645636	U131	week3	Winter2016	BRMPS	2xdaily	0.59	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
sv-186:U135-7_S140_L001_001	U541_4	0.008324661810613945	U541	week3	Winter2018	BRMPS	2xdaily	0.65	Bacteroidetes <Bacteroidetes>	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
